block,config,seed,acq_mode,pre_id_source,acq_initial_v,release_threshold,release_duration,fit_before,fit_after,delta,v_mean,v_std,active_frac_end,cross_e_frac_end,active_frac_min,valence_mean,wall_sec
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur200,0,stochastic,uniform,1.8,0.05,200,-0.0002585904148872942,-0.00021635956363752484,4.223085124976933e-05,0.873017430305481,0.3589937388896942,0.999755859375,0.406494140625,0.99560546875,0.25772616267204285,12.980079623986967
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur200,1,stochastic,uniform,1.8,0.05,200,-0.0002678088203538209,-0.0002223688061349094,4.544001421891153e-05,0.8822445869445801,0.36488935351371765,0.9998779296875,0.3963623046875,0.993896484375,0.2549017369747162,13.223346785001922
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur200,2,stochastic,uniform,1.8,0.05,200,-0.0002715807349886745,-0.0002260185283375904,4.5562206651084125e-05,0.8693748712539673,0.3562620282173157,1.0,0.3929443359375,0.996337890625,0.2525123059749603,13.201601609005593
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur200,3,stochastic,uniform,1.8,0.05,200,-0.0002791685692500323,-0.000239502071053721,3.9666498196311295e-05,0.8812247514724731,0.3369196951389313,1.0,0.395263671875,0.9979248046875,0.23501648008823395,13.335730174032506
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur200,4,stochastic,uniform,1.8,0.05,200,-0.00026649280334822834,-0.00022196779900696129,4.452500434126705e-05,0.8744823932647705,0.3662765622138977,0.9998779296875,0.4033203125,0.9959716796875,0.2552710473537445,13.052525888022501
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur1000,0,stochastic,uniform,1.8,0.05,1000,-0.0002585904148872942,-0.00021990897948853672,3.868143539875746e-05,0.8703938722610474,0.3583381175994873,1.0,0.406494140625,0.9962158203125,0.2582748532295227,13.306570929998998
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur1000,1,stochastic,uniform,1.8,0.05,1000,-0.0002678088203538209,-0.00022750966309104115,4.029915726277977e-05,0.8783071041107178,0.3537205755710602,1.0,0.3978271484375,0.9957275390625,0.2496856451034546,13.451558118977118
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur1000,2,stochastic,uniform,1.8,0.05,1000,-0.0002715807349886745,-0.00022501569765154272,4.65650373371318e-05,0.868951678276062,0.36095908284187317,0.9998779296875,0.391845703125,0.995849609375,0.25109490752220154,13.200468443974387
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur1000,3,stochastic,uniform,1.8,0.05,1000,-0.0002791685692500323,-0.00023912268807180226,4.004588117823005e-05,0.8782565593719482,0.3408413529396057,1.0,0.3956298828125,0.9974365234375,0.2363765835762024,13.30839369003661
step17_factorial,stochastic_uniform_iv1.8_thr0.05_dur1000,4,stochastic,uniform,1.8,0.05,1000,-0.00026649280334822834,-0.00022588876890949905,4.0604034438729286e-05,0.874889612197876,0.35949715971946716,1.0,0.404541015625,0.9954833984375,0.2533392012119293,13.169360724976286
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur200,0,stochastic,uniform,1.8,0.2,200,-0.0002585904148872942,-0.0002286183153046295,2.997209958266467e-05,0.9029249548912048,0.3525092899799347,1.0,0.402099609375,0.9942626953125,0.2507690489292145,13.13370238605421
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur200,1,stochastic,uniform,1.8,0.2,200,-0.0002678088203538209,-0.00023041661188472062,3.7392208469100296e-05,0.9058575630187988,0.34850752353668213,1.0,0.397216796875,0.9947509765625,0.24654896557331085,13.175303237047046
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur200,2,stochastic,uniform,1.8,0.2,200,-0.0002715807349886745,-0.0002282063796883449,4.3374355300329626e-05,0.9037412405014038,0.35392600297927856,0.9998779296875,0.3900146484375,0.9945068359375,0.24782772362232208,12.963978637009859
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur200,3,stochastic,uniform,1.8,0.2,200,-0.0002791685692500323,-0.000239647037233226,3.9521532016806304e-05,0.9061152935028076,0.34411731362342834,1.0,0.3944091796875,0.9947509765625,0.2352828085422516,12.99554072698811
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur200,4,stochastic,uniform,1.8,0.2,200,-0.00026649280334822834,-0.00022632957552559674,4.01632278226316e-05,0.915225088596344,0.36828213930130005,1.0,0.400146484375,0.9918212890625,0.2531079947948456,13.399374989036005
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur1000,0,stochastic,uniform,1.8,0.2,1000,-0.0002585904148872942,-0.00022250581241678447,3.608460247050971e-05,0.9052298069000244,0.3563186526298523,0.999755859375,0.404296875,0.993408203125,0.25440576672554016,13.303545465052593
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur1000,1,stochastic,uniform,1.8,0.2,1000,-0.0002678088203538209,-0.00022960307251196355,3.8205747841857374e-05,0.9145755767822266,0.35663658380508423,0.9998779296875,0.3951416015625,0.9925537109375,0.2482067495584488,12.958674182009418
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur1000,2,stochastic,uniform,1.8,0.2,1000,-0.0002715807349886745,-0.0002299450134159997,4.163572157267481e-05,0.9075610637664795,0.3643263280391693,1.0,0.386962890625,0.991943359375,0.2505364716053009,13.579095594992395
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur1000,3,stochastic,uniform,1.8,0.2,1000,-0.0002791685692500323,-0.00024397700326517224,3.519156598486006e-05,0.9034212827682495,0.33931049704551697,1.0,0.392333984375,0.9962158203125,0.23405426740646362,12.975317187025212
step17_factorial,stochastic_uniform_iv1.8_thr0.20_dur1000,4,stochastic,uniform,1.8,0.2,1000,-0.00026649280334822834,-0.00022482946224045008,4.166334110777825e-05,0.907223641872406,0.36882641911506653,0.9998779296875,0.400390625,0.993896484375,0.25364404916763306,13.250121709017549
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur200,0,stochastic,hebbian,0.2,0.05,200,-0.0002585904148872942,-0.00021888235642109066,3.970805846620351e-05,0.8498850464820862,0.3450624346733093,1.0,0.4075927734375,0.99609375,0.2557527720928192,17.736887220002245
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur200,1,stochastic,hebbian,0.2,0.05,200,-0.0002678088203538209,-0.0002257370506413281,4.2071769712492824e-05,0.8522866368293762,0.3493882417678833,0.9998779296875,0.39599609375,0.9945068359375,0.2511783242225647,16.905246853013523
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur200,2,stochastic,hebbian,0.2,0.05,200,-0.0002715807349886745,-0.00022698713291902095,4.459360206965357e-05,0.8503192663192749,0.3440074920654297,1.0,0.39404296875,0.998046875,0.24876561760902405,17.287481377017684
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur200,3,stochastic,hebbian,0.2,0.05,200,-0.0002791685692500323,-0.00023670404334552586,4.2464525904506445e-05,0.8681834936141968,0.3337900936603546,1.0,0.396240234375,0.9974365234375,0.23599828779697418,17.04587976197945
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur200,4,stochastic,hebbian,0.2,0.05,200,-0.00026649280334822834,-0.0002245944197056815,4.189838364254683e-05,0.8391421437263489,0.3523150086402893,0.9998779296875,0.4036865234375,0.9959716796875,0.25138601660728455,17.15440459299134
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur1000,0,stochastic,hebbian,0.2,0.05,1000,-0.0002585904148872942,-0.0002180322480853647,4.0558166801929474e-05,0.8478577136993408,0.3515138030052185,0.9998779296875,0.408935546875,0.99560546875,0.2574669420719147,17.106445294979494
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur1000,1,stochastic,hebbian,0.2,0.05,1000,-0.0002678088203538209,-0.0002246925578219816,4.311626253183931e-05,0.8575891256332397,0.34084224700927734,1.0,0.3985595703125,0.9970703125,0.24910780787467957,17.413736702990718
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur1000,2,stochastic,hebbian,0.2,0.05,1000,-0.0002715807349886745,-0.00022509160044137388,4.648913454730064e-05,0.8422448635101318,0.35319995880126953,0.9996337890625,0.39208984375,0.99560546875,0.25218480825424194,16.81107494002208
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur1000,3,stochastic,hebbian,0.2,0.05,1000,-0.0002791685692500323,-0.00023674876138102263,4.2419807869009674e-05,0.8668118715286255,0.3334979712963104,0.9998779296875,0.3958740234375,0.9970703125,0.23656493425369263,17.26618823298486
step17_factorial,stochastic_hebbian_iv0.2_thr0.05_dur1000,4,stochastic,hebbian,0.2,0.05,1000,-0.00026649280334822834,-0.00022408297809306532,4.2409825255163014e-05,0.8422224521636963,0.3453352749347687,0.999755859375,0.40478515625,0.9947509765625,0.2516777813434601,17.21483919903403
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur200,0,stochastic,hebbian,0.2,0.2,200,-0.0002585904148872942,-0.00021349312737584114,4.509728751145303e-05,0.8421852588653564,0.35098955035209656,0.9969482421875,0.410888671875,0.9752197265625,0.26057231426239014,17.378257326956373
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur200,1,stochastic,hebbian,0.2,0.2,200,-0.0002678088203538209,-0.00022831466048955917,3.9494159864261746e-05,0.8590519428253174,0.3386398255825043,0.9998779296875,0.397705078125,0.9814453125,0.24742701649665833,16.916630252962932
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur200,2,stochastic,hebbian,0.2,0.2,200,-0.0002715807349886745,-0.0002262345515191555,4.534618346951902e-05,0.8502658605575562,0.3372107744216919,0.9993896484375,0.393310546875,0.984130859375,0.24868515133857727,17.51723314297851
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur200,3,stochastic,hebbian,0.2,0.2,200,-0.0002791685692500323,-0.00023604478337801993,4.312378587201238e-05,0.8629606366157532,0.3345281779766083,1.0,0.3966064453125,0.9866943359375,0.23821395635604858,17.71894777700072
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur200,4,stochastic,hebbian,0.2,0.2,200,-0.00026649280334822834,-0.0002186565543524921,4.783624899573624e-05,0.8459271192550659,0.34475648403167725,0.99853515625,0.410888671875,0.979736328125,0.2538996636867523,17.497476588992868
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur1000,0,stochastic,hebbian,0.2,0.2,1000,-0.0002585904148872942,-0.00021953109535388649,3.905931953340769e-05,0.845821738243103,0.34671393036842346,0.9957275390625,0.4088134765625,0.98486328125,0.2581820785999298,18.783107807976194
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur1000,1,stochastic,hebbian,0.2,0.2,1000,-0.0002678088203538209,-0.00022591493325307965,4.189388710074127e-05,0.864220380783081,0.33281537890434265,0.999267578125,0.3990478515625,0.9884033203125,0.2474050670862198,18.898497979040258
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur1000,2,stochastic,hebbian,0.2,0.2,1000,-0.0002715807349886745,-0.0002298311301274225,4.174960486125201e-05,0.832305908203125,0.3503789007663727,0.9981689453125,0.385009765625,0.9788818359375,0.2506656348705292,17.085817279003095
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur1000,3,stochastic,hebbian,0.2,0.2,1000,-0.0002791685692500323,-0.00023261443129740655,4.655413795262575e-05,0.8620774745941162,0.3339850902557373,0.999755859375,0.3961181640625,0.9869384765625,0.23766806721687317,17.341787395009305
step17_factorial,stochastic_hebbian_iv0.2_thr0.20_dur1000,4,stochastic,hebbian,0.2,0.2,1000,-0.00026649280334822834,-0.00022060818446334451,4.588461888488382e-05,0.8414615392684937,0.34885573387145996,0.9976806640625,0.4049072265625,0.9830322265625,0.25445547699928284,18.49518764403183
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur200,0,stochastic,hebbian,1.0,0.05,200,-0.0002585904148872942,-0.0002232253027614206,3.5365112125873566e-05,0.8599988222122192,0.3350273370742798,0.9998779296875,0.4072265625,0.9971923828125,0.2556973695755005,17.490684231044725
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur200,1,stochastic,hebbian,1.0,0.05,200,-0.0002678088203538209,-0.0002227280056104064,4.508081474341452e-05,0.8669561147689819,0.3383098244667053,1.0,0.4000244140625,0.9964599609375,0.24930457770824432,16.84494887397159
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur200,2,stochastic,hebbian,1.0,0.05,200,-0.0002715807349886745,-0.0002270481054438278,4.4532629544846714e-05,0.8597649335861206,0.33897462487220764,1.0,0.3917236328125,0.9959716796875,0.2510824501514435,17.15516010299325
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur200,3,stochastic,hebbian,1.0,0.05,200,-0.0002791685692500323,-0.00024005123123060912,3.911733801942319e-05,0.8729870319366455,0.3264440596103668,1.0,0.39501953125,0.9976806640625,0.23541967570781708,16.831858746998478
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur200,4,stochastic,hebbian,1.0,0.05,200,-0.00026649280334822834,-0.00022290436027105898,4.358844307716936e-05,0.8571365475654602,0.34093329310417175,0.9998779296875,0.404052734375,0.9952392578125,0.2542884349822998,16.838419921987224
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur1000,0,stochastic,hebbian,1.0,0.05,1000,-0.0002585904148872942,-0.000223841198021546,3.474921686574817e-05,0.8570452332496643,0.33697083592414856,1.0,0.4075927734375,0.99560546875,0.2561441659927368,17.198536763025913
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur1000,1,stochastic,hebbian,1.0,0.05,1000,-0.0002678088203538209,-0.00022659378009848297,4.1215040255337954e-05,0.8660026788711548,0.33478349447250366,1.0,0.3978271484375,0.996337890625,0.2507339417934418,17.026660725998227
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur1000,2,stochastic,hebbian,1.0,0.05,1000,-0.0002715807349886745,-0.000229791781748645,4.1788953240029514e-05,0.8564920425415039,0.34034615755081177,0.9998779296875,0.3919677734375,0.996826171875,0.24882294237613678,16.829188998963218
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur1000,3,stochastic,hebbian,1.0,0.05,1000,-0.0002791685692500323,-0.00023764374782331288,4.152482142671943e-05,0.8727624416351318,0.32749879360198975,1.0,0.396484375,0.998291015625,0.23656065762043,17.102073333982844
step17_factorial,stochastic_hebbian_iv1.0_thr0.05_dur1000,4,stochastic,hebbian,1.0,0.05,1000,-0.00026649280334822834,-0.0002235030842712149,4.298971907701343e-05,0.8516899347305298,0.3384883999824524,0.999755859375,0.40380859375,0.9957275390625,0.2526918649673462,16.8917534960201
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur200,0,stochastic,hebbian,1.0,0.2,200,-0.0002585904148872942,-0.00022138723579701036,3.720317909028381e-05,0.8817307949066162,0.31996914744377136,0.9998779296875,0.4075927734375,0.993896484375,0.25672903656959534,17.29416524397675
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur200,1,stochastic,hebbian,1.0,0.2,200,-0.0002678088203538209,-0.00022820866433903575,3.960015601478517e-05,0.8866245746612549,0.3194432258605957,0.9998779296875,0.3973388671875,0.9931640625,0.24755029380321503,17.019571232958697
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur200,2,stochastic,hebbian,1.0,0.2,200,-0.0002715807349886745,-0.0002306227688677609,4.0957966120913625e-05,0.8756077289581299,0.3182569146156311,0.9998779296875,0.3924560546875,0.9932861328125,0.2508437931537628,17.00242168502882
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur200,3,stochastic,hebbian,1.0,0.2,200,-0.0002791685692500323,-0.00023765281366650015,4.1515755583532155e-05,0.8830708265304565,0.3155793845653534,0.9998779296875,0.3946533203125,0.9940185546875,0.23761969804763794,17.024774313962553
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur200,4,stochastic,hebbian,1.0,0.2,200,-0.00026649280334822834,-0.00022707284369971603,3.9419959648512304e-05,0.8782901167869568,0.3184005618095398,1.0,0.402099609375,0.9912109375,0.25237324833869934,17.460035524971317
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur1000,0,stochastic,hebbian,1.0,0.2,1000,-0.0002585904148872942,-0.0002209583908552304,3.763202403206378e-05,0.8780145645141602,0.3207460939884186,0.999755859375,0.4075927734375,0.993408203125,0.25753486156463623,16.98714491201099
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur1000,1,stochastic,hebbian,1.0,0.2,1000,-0.0002678088203538209,-0.00022692377388011664,4.088504647370428e-05,0.8847764730453491,0.3176296353340149,1.0,0.396484375,0.9927978515625,0.24802149832248688,16.918629623018205
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur1000,2,stochastic,hebbian,1.0,0.2,1000,-0.0002715807349886745,-0.0002318101323908195,3.977060259785503e-05,0.8746100068092346,0.31640246510505676,1.0,0.387451171875,0.9920654296875,0.24911683797836304,17.239181494980585
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur1000,3,stochastic,hebbian,1.0,0.2,1000,-0.0002791685692500323,-0.00023526181757915765,4.3906751670874655e-05,0.8850535154342651,0.3148535490036011,0.9998779296875,0.3946533203125,0.9945068359375,0.23615042865276337,17.301274693978485
step17_factorial,stochastic_hebbian_iv1.0_thr0.20_dur1000,4,stochastic,hebbian,1.0,0.2,1000,-0.00026649280334822834,-0.00022052909480407834,4.5963708544149995e-05,0.8771136403083801,0.31891441345214844,0.9996337890625,0.4052734375,0.9923095703125,0.2539060413837433,16.997144159046
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur200,0,stochastic,hebbian,1.8,0.05,200,-0.0002585904148872942,-0.00021591290715150535,4.267750773578882e-05,0.8640809059143066,0.35862305760383606,0.9998779296875,0.4095458984375,0.997314453125,0.25841274857521057,17.530757092987187
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur200,1,stochastic,hebbian,1.8,0.05,200,-0.0002678088203538209,-0.00022884983627591282,3.89589840779081e-05,0.8771572113037109,0.34620401263237,1.0,0.3994140625,0.9962158203125,0.24683433771133423,17.415164884994738
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur200,2,stochastic,hebbian,1.8,0.05,200,-0.0002715807349886745,-0.00022964949312154204,4.1931241867132485e-05,0.8715561628341675,0.34725669026374817,1.0,0.392578125,0.998046875,0.24780668318271637,17.326608987001237
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur200,3,stochastic,hebbian,1.8,0.05,200,-0.0002791685692500323,-0.00023681807215325534,4.235049709677696e-05,0.8798807263374329,0.3514893054962158,1.0,0.3946533203125,0.9962158203125,0.2386617660522461,17.130225931003224
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur200,4,stochastic,hebbian,1.8,0.05,200,-0.00026649280334822834,-0.00022336833353620023,4.312446981202811e-05,0.8718554973602295,0.35882359743118286,1.0,0.4061279296875,0.99658203125,0.2518461048603058,18.496849064016715
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur1000,0,stochastic,hebbian,1.8,0.05,1000,-0.0002585904148872942,-0.00021785612625535578,4.07342886319384e-05,0.8687179088592529,0.3613468110561371,1.0,0.408447265625,0.9964599609375,0.2576797306537628,19.38702555000782
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur1000,1,stochastic,hebbian,1.8,0.05,1000,-0.0002678088203538209,-0.0002288089453941211,3.899987495969981e-05,0.8775363564491272,0.3473885655403137,1.0,0.3983154296875,0.9971923828125,0.24776901304721832,13.547123621974606
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur1000,2,stochastic,hebbian,1.8,0.05,1000,-0.0002715807349886745,-0.00023329665418714285,3.828408080153167e-05,0.8663884401321411,0.357286274433136,0.9998779296875,0.3917236328125,0.9964599609375,0.25078901648521423,8.357958249980584
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur1000,3,stochastic,hebbian,1.8,0.05,1000,-0.0002791685692500323,-0.00023755924485158175,4.1609324398450553e-05,0.8785679936408997,0.3393424153327942,1.0,0.396484375,0.9981689453125,0.23680448532104492,12.066910584981088
step17_factorial,stochastic_hebbian_iv1.8_thr0.05_dur1000,4,stochastic,hebbian,1.8,0.05,1000,-0.00026649280334822834,-0.00022537604672834277,4.1116756619885564e-05,0.8724775314331055,0.3568675220012665,0.9998779296875,0.4049072265625,0.9964599609375,0.2532755434513092,8.773459490970708
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur200,0,stochastic,hebbian,1.8,0.2,200,-0.0002585904148872942,-0.0002266620722366497,3.192834265064448e-05,0.9089891910552979,0.35375773906707764,0.9998779296875,0.4033203125,0.9937744140625,0.25266680121421814,10.53760775498813
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur200,1,stochastic,hebbian,1.8,0.2,200,-0.0002678088203538209,-0.00023361177591141313,3.419704444240779e-05,0.9088126420974731,0.34542542695999146,1.0,0.3984375,0.9945068359375,0.24261096119880676,9.263158946996555
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur200,2,stochastic,hebbian,1.8,0.2,200,-0.0002715807349886745,-0.00023282035544980317,3.876037953887135e-05,0.913348913192749,0.3639480471611023,1.0,0.389404296875,0.992919921875,0.24648183584213257,10.996703299984802
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur200,3,stochastic,hebbian,1.8,0.2,200,-0.0002791685692500323,-0.0002360369689995423,4.313160025049001e-05,0.9022621512413025,0.34709203243255615,1.0,0.3968505859375,0.9952392578125,0.23761270940303802,15.965832761023194
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur200,4,stochastic,hebbian,1.8,0.2,200,-0.00026649280334822834,-0.0002291240234626457,3.7368779885582626e-05,0.9097194671630859,0.36064013838768005,1.0,0.4041748046875,0.993896484375,0.2508699297904968,12.065334309008904
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur1000,0,stochastic,hebbian,1.8,0.2,1000,-0.0002585904148872942,-0.00022607138089369982,3.251903399359435e-05,0.9047195315361023,0.35853278636932373,1.0,0.4061279296875,0.992919921875,0.25184375047683716,9.261825861001853
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur1000,1,stochastic,hebbian,1.8,0.2,1000,-0.0002678088203538209,-0.00023048213915899396,3.732668119482696e-05,0.9070929288864136,0.34994885325431824,1.0,0.3955078125,0.9954833984375,0.24727006256580353,11.219828478002455
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur1000,2,stochastic,hebbian,1.8,0.2,1000,-0.0002715807349886745,-0.0002311797725269571,4.040096246171743e-05,0.9043986201286316,0.3570689558982849,1.0,0.39013671875,0.9932861328125,0.24949145317077637,8.614029342017602
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur1000,3,stochastic,hebbian,1.8,0.2,1000,-0.0002791685692500323,-0.00024015267263166606,3.901589661836624e-05,0.9036633372306824,0.34390056133270264,1.0,0.39599609375,0.9945068359375,0.23625414073467255,8.923672048025765
step17_factorial,stochastic_hebbian_iv1.8_thr0.20_dur1000,4,stochastic,hebbian,1.8,0.2,1000,-0.00026649280334822834,-0.00022489372349809855,4.159907985012978e-05,0.90879225730896,0.363465815782547,0.9998779296875,0.404296875,0.992431640625,0.2535679042339325,7.9267400720273145
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur200,0,periodic,uniform,0.2,0.05,200,-0.0002585904148872942,-0.00022308739426080137,3.55030206264928e-05,0.8449329733848572,0.34451040625572205,1.0,0.4066162109375,0.9979248046875,0.2533055245876312,8.715060615038965
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur200,1,periodic,uniform,0.2,0.05,200,-0.0002678088203538209,-0.0002237659355159849,4.404288483783603e-05,0.8549481630325317,0.3433402478694916,1.0,0.3975830078125,0.998046875,0.24978385865688324,13.678062740014866
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur200,2,periodic,uniform,0.2,0.05,200,-0.0002715807349886745,-0.00022662889386992902,4.4951841118745506e-05,0.8461158275604248,0.34503933787345886,1.0,0.3924560546875,0.9981689453125,0.25028491020202637,11.965953324979637
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur200,3,periodic,uniform,0.2,0.05,200,-0.0002791685692500323,-0.00023755739675834775,4.1611172491684556e-05,0.8639883399009705,0.3345508277416229,1.0,0.394775390625,0.9986572265625,0.23534487187862396,11.23798967100447
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur200,4,periodic,uniform,0.2,0.05,200,-0.00026649280334822834,-0.00022028967214282602,4.6203131205402315e-05,0.8472223281860352,0.3460667133331299,1.0,0.4053955078125,0.99755859375,0.2527368664741516,12.961983582004905
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur1000,0,periodic,uniform,0.2,0.05,1000,-0.0002585904148872942,-0.00022564566461369395,3.294475027360022e-05,0.8439608216285706,0.34144696593284607,1.0,0.4066162109375,0.998291015625,0.255683034658432,7.524488864990417
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur1000,1,periodic,uniform,0.2,0.05,1000,-0.0002678088203538209,-0.00022381629969459027,4.399252065923065e-05,0.856363832950592,0.34439510107040405,1.0,0.3974609375,0.998291015625,0.2500435411930084,6.690986150992103
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur1000,2,periodic,uniform,0.2,0.05,1000,-0.0002715807349886745,-0.00023024732945486903,4.133340553380549e-05,0.8369117379188538,0.3536173701286316,1.0,0.3887939453125,0.9967041015625,0.2512805163860321,5.410111565026455
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur1000,3,periodic,uniform,0.2,0.05,1000,-0.0002791685692500323,-0.00023867258278187364,4.049598646815866e-05,0.867538571357727,0.33156296610832214,1.0,0.3951416015625,0.9986572265625,0.2355050891637802,5.683393170998897
step17_factorial,periodic_uniform_iv0.2_thr0.05_dur1000,4,periodic,uniform,0.2,0.05,1000,-0.00026649280334822834,-0.0002211092214565724,4.538358189165592e-05,0.8382135629653931,0.350738525390625,1.0,0.4046630859375,0.9967041015625,0.2550724446773529,4.736235339019913
step17_factorial,periodic_uniform_iv0.2_thr0.20_dur200,0,periodic,uniform,0.2,0.2,200,-0.0002585904148872942,-0.000219673354877159,3.8917060010135174e-05,0.8453637361526489,0.34502413868904114,0.9991455078125,0.406982421875,0.9864501953125,0.25722742080688477,4.820978046976961
step17_factorial,periodic_uniform_iv0.2_thr0.20_dur200,1,periodic,uniform,0.2,0.2,200,-0.0002678088203538209,-0.00022409834491554648,4.371047543827444e-05,0.8569682836532593,0.3411649763584137,0.9990234375,0.3992919921875,0.98779296875,0.2497020959854126,4.895197644014843
step17_factorial,periodic_uniform_iv0.2_thr0.20_dur200,2,periodic,uniform,0.2,0.2,200,-0.0002715807349886745,-0.00022663033450953662,4.49504004791379e-05,0.8474034070968628,0.338651567697525,1.0,0.3896484375,0.9862060546875,0.24847902357578278,4.513184682989959
step17_factorial,periodic_uniform_iv0.2_thr0.20_dur200,3,periodic,uniform,0.2,0.2,200,-0.0002791685692500323,-0.00023806077660992742,4.110779264010489e-05,0.8646895885467529,0.3285394310951233,1.0,0.3961181640625,0.99072265625,0.23588095605373383,4.489491230982821
step17_factorial,periodic_uniform_iv0.2_thr0.20_dur200,4,periodic,uniform,0.2,0.2,200,-0.00026649280334822834,-0.00021905852190684527,4.7434281441383064e-05,0.8453354835510254,0.3436262905597687,0.999755859375,0.40771484375,0.986083984375,0.25471729040145874,4.51757979003014
step17_factorial,periodic_uniform_iv0.2_thr0.20_dur1000,0,periodic,uniform,0.2,0.2,1000,-0.0002585904148872942,-0.00022387779608834535,3.4712618798948824e-05,0.8525030612945557,0.3408651053905487,1.0,0.4063720703125,0.9898681640625,0.25551837682724,4.63114079402294
